Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count
Oro Bailen Arbequina Extra Virgin Olive Oil,£ 15.65,£ 3.13 per 100ml,https://www.ocado.com/productImages/480/480982011_0_640x640.jpg,images/Oro Bailen Arbequina Extra Virgin Olive Oil.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>World Foods>Spanish>Cooking Ingredients>Olive Oil",Yes,https://www.ocado.com/products/480982011,10
Celebrations Tub,£ 4.0,£ 0.6152 per 100g,https://www.ocado.com/productImages/261/261010011_0_640x640.jpg,images/Celebrations Tub.jpg,Food Cupboard,Food Cupboard>Chocolate & Sweets>Chocolate>Boxes & Gifts>Everyday Boxed Chocolates,Yes,https://www.ocado.com/products/261010011,13
Kettle Chips Lightly Salted,£ 1.99,£ 1.33 per 100g,https://www.ocado.com/productImages/103/10353011_0_640x640.jpg,images/Kettle Chips Lightly Salted.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/10353011,52
Lurpak Unsalted Butter,£ 2.0,£ 0.8 per 100g,https://www.ocado.com/productImages/148/14860011_0_640x640.jpg,images/Lurpak Unsalted Butter.jpg,Food Cupboard,"Fresh & Chilled Food>Dairy & Eggs>Butter, Fats & Spreads>Block Butter>Unsalted",Yes,https://www.ocado.com/products/14860011,21
Sensations Thai Sweet Chilli Crisps,£ 0.99,£ 0.6617 per 100g,https://www.ocado.com/productImages/444/44477011_0_640x640.jpg,images/Sensations Thai Sweet Chilli Crisps.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/44477011,34
Lurpak Slightly Salted Butter,£ 2.0,£ 0.8 per 100g,https://www.ocado.com/productImages/148/14858011_0_640x640.jpg,images/Lurpak Slightly Salted Butter.jpg,Food Cupboard,Food Cupboard>Brands We Love>Home Baking>Essential Ingredients,Yes,https://www.ocado.com/products/14858011,22
Tilda Microwave Pure Basmati Rice                           ,£ 1.65,£ 0.66 per 100g,https://www.ocado.com/productImages/363/36384011_0_640x640.jpg,images/Tilda Microwave Pure Basmati Rice                           .jpg,Food Cupboard,"Food Cupboard>Rice, Pasta & Pulses>Heat to Eat>Cooked Rice>Plain",Yes,https://www.ocado.com/products/36384011,77
Paxo Sage & Onion Stuffing Mix,£ 1.4,£ 0.824 per 100g,https://www.ocado.com/productImages/110/11088011_0_640x640.jpg,images/Paxo Sage & Onion Stuffing Mix.jpg,Food Cupboard,Food Cupboard>Cooking Ingredients>Breadcrumbs & Stuffings>Stuffings,Yes,https://www.ocado.com/products/11088011,11
M&S Percy Pig Fruit Gums,£ 1.65,£ 0.971 per 100g,https://www.ocado.com/productImages/512/512822011_0_640x640.jpg,images/M&S Percy Pig Fruit Gums.jpg,Food Cupboard,Occasions & Entertaining>Entertain By Ocado>Shop By Category>Celebration Cakes & Sweet Treats,Yes,https://www.ocado.com/products/512822011,255
M&S All Butter Scottish Shortbread Assortment,£ 3.66,£ 0.563 per 100g,https://www.ocado.com/productImages/512/512359011_0_640x640.jpg,images/M&S All Butter Scottish Shortbread Assortment.jpg,Food Cupboard,Food Cupboard>Biscuits>Luxury Biscuits,Yes,https://www.ocado.com/products/512359011,168
Pringles Salt & Vinegar,£ 2.5,£ 1.25 per 100g,https://www.ocado.com/productImages/647/64745011_0_640x640.jpg,images/Pringles Salt & Vinegar.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/64745011,15
Heinz Tomato Ketchup,£ 1.5,£ 0.3257 per 100g,https://www.ocado.com/productImages/313/31335011_0_640x640.jpg,images/Heinz Tomato Ketchup.jpg,Food Cupboard,Food Cupboard>Condiments & Dressings>Condiments>Tomato Ketchup,Yes,https://www.ocado.com/products/31335011,25
Walkers Cheese & Onion Crisps 25g x,£ 1.5,£ 0.25 each,https://www.ocado.com/productImages/103/10380011_0_640x640.jpg,images/Walkers Cheese & Onion Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/10380011,13
Kellogg's Variety Pack 8s,£ 1.15,£ 0.575 per 100g,https://www.ocado.com/productImages/100/10056011_0_640x640.jpg,images/Kellogg's Variety Pack 8s.jpg,Food Cupboard,Food Cupboard>Breakfast Cereals>Breakfast On The Go>Cereal Pots,Yes,https://www.ocado.com/products/10056011,35
Pipers Burrow Hill Cider Vinegar & Sea Salt Crisps,£ 1.5,£ 1.0 per 100g,https://www.ocado.com/productImages/467/467844011_0_640x640.jpg,images/Pipers Burrow Hill Cider Vinegar & Sea Salt Crisps.jpg,Food Cupboard,"Occasions & Entertaining>Entertain By Ocado>Shop By Category>Nibbles, Dips & Sides",Yes,https://www.ocado.com/products/467844011,103
Jacobs Biscuits for Cheese ,£ 5.0,£ 0.5558 per 100g,https://www.ocado.com/productImages/200/200280011_0_640x640.jpg,images/Jacobs Biscuits for Cheese .jpg,Food Cupboard,Food Cupboard>Crackers & Crispbreads>Crackers,Yes,https://www.ocado.com/products/200280011,13
Colman's Original English Mustard ,£ 1.0,£ 0.5886 per 100g,https://www.ocado.com/productImages/110/11074011_0_640x640.jpg,images/Colman's Original English Mustard .jpg,Food Cupboard,Food Cupboard>Condiments & Dressings>Condiments>Mustard>English Mustard,Yes,https://www.ocado.com/products/11074011,30
Green & Black's Organic Dark Cooking Chocolate,£ 2.5,£ 1.67 per 100g,https://www.ocado.com/productImages/136/13648011_0_640x640.jpg,images/Green & Black's Organic Dark Cooking Chocolate.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Fairtrade>Baking & Food Cupboard",Yes,https://www.ocado.com/products/13648011,15
Carr's Cheese Melts,£ 1.49,£ 0.993 per 100g,https://www.ocado.com/productImages/233/23312011_0_640x640.jpg,images/Carr's Cheese Melts.jpg,Food Cupboard,Food Cupboard>Crackers & Crispbreads>Biscuits for Cheese,Yes,https://www.ocado.com/products/23312011,19
Bisto Gravy Granules ,£ 2.0,£ 0.5711 per 100g,https://www.ocado.com/productImages/111/11102011_0_640x640.jpg,images/Bisto Gravy Granules .jpg,Food Cupboard,Food Cupboard>Cooking Ingredients>Stocks & Gravies>Gravy>Granules & Powder,Yes,https://www.ocado.com/products/11102011,5
Barilla Penne Rigate,£ 1.2,£ 0.24 per 100g,https://www.ocado.com/productImages/301/301672011_0_640x640.jpg,images/Barilla Penne Rigate.jpg,Food Cupboard,"Food Cupboard>Rice, Pasta & Pulses>Pasta>Penne",Yes,https://www.ocado.com/products/301672011,20
Heinz Beanz No Added Sugar Snap Pot,£ 2.0,£ 0.2504 per 100g,https://www.ocado.com/productImages/365/365940011_0_640x640.jpg,images/Heinz Beanz No Added Sugar Snap Pot.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Vegetarian & Vegan>Vegan>Food Cupboard",Yes,https://www.ocado.com/products/365940011,43
Geeta's Mango Chutney,£ 1.57,£ 0.4904 per 100g,https://www.ocado.com/productImages/109/10947011_0_640x640.jpg,images/Geeta's Mango Chutney.jpg,Food Cupboard,Big Night In>Curry Night In,Yes,https://www.ocado.com/products/10947011,150
Cadbury Dairy Milk,£ 3.65,£ 1.01 per 100g,https://www.ocado.com/productImages/113/11360011_0_640x640.jpg,images/Cadbury Dairy Milk.jpg,Food Cupboard,Food Cupboard>Chocolate & Sweets>Chocolate>Everyday Bars>Milk Chocolate,Yes,https://www.ocado.com/products/11360011,18
Sensations Lime & Chutney Poppadoms,£ 0.99,£ 1.1989 per 100g,https://www.ocado.com/productImages/203/203140011_0_640x640.jpg,images/Sensations Lime & Chutney Poppadoms.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/203140011,48
Paxo Sage & Onion Stuffing for Chicken,£ 2.0,£ 0.5885 per 100g,https://www.ocado.com/productImages/292/292232011_0_640x640.jpg,images/Paxo Sage & Onion Stuffing for Chicken.jpg,Food Cupboard,Food Cupboard>Cooking Ingredients>Breadcrumbs & Stuffings>Stuffings,Yes,https://www.ocado.com/products/292232011,5
Kettle Chips Sea Salt with Black Peppercorns,£ 1.99,£ 1.33 per 100g,https://www.ocado.com/productImages/193/19307011_0_640x640.jpg,images/Kettle Chips Sea Salt with Black Peppercorns.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/19307011,28
Ocado Gold Medjool Dates,£ 4.95,£ 9.9 per kg,https://www.ocado.com/productImages/810/81081011_0_640x640.jpg,images/Ocado Gold Medjool Dates.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Fruit Snacks>Dried Fruit Snacks",Yes,https://www.ocado.com/products/81081011,130
Heinz Baked Beanz in Tomato Sauce Triple Pack,£ 1.25,£ 0.2083 per 100g,https://www.ocado.com/productImages/503/50338011_0_640x640.jpg,images/Heinz Baked Beanz in Tomato Sauce Triple Pack.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Vegetarian & Vegan>Vegan>Food Cupboard",Yes,https://www.ocado.com/products/50338011,19
Stokes Cranberry Sauce,£ 3.49,£ 1.34 per 100g,https://www.ocado.com/productImages/701/70103011_0_640x640.jpg,images/Stokes Cranberry Sauce.jpg,Food Cupboard,Gourmet Food Market>For The Larder,Yes,https://www.ocado.com/products/70103011,17
Kettle Chips Cheddar & Red Onion,£ 1.99,£ 1.33 per 100g,https://www.ocado.com/productImages/395/39544011_0_640x640.jpg,images/Kettle Chips Cheddar & Red Onion.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/39544011,34
Doritos Cool Original Tortilla Chips,£ 2.0,£ 1.11 per 100g,https://www.ocado.com/productImages/444/44484011_0_640x640.jpg,images/Doritos Cool Original Tortilla Chips.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Tortilla Chips",Yes,https://www.ocado.com/products/44484011,18
John West Tuna Chunks in Spring Water,£ 5.0,£ 0.862 per 100g,https://www.ocado.com/productImages/401/401884011_0_640x640.jpg,images/John West Tuna Chunks in Spring Water.jpg,Food Cupboard,Food Cupboard>Tins & Cans>Fish>Tuna>Multipacks,Yes,https://www.ocado.com/products/401884011,31
Heinz Baked Beanz,£ 0.85,£ 0.205 per 100g,https://www.ocado.com/productImages/122/12279011_0_640x640.jpg,images/Heinz Baked Beanz.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Vegetarian & Vegan>Vegan>Food Cupboard",Yes,https://www.ocado.com/products/12279011,17
Colman's Bread Sauce Mix,£ 0.8,£ 2.0 per 100g,https://www.ocado.com/productImages/212/21228011_0_640x640.jpg,images/Colman's Bread Sauce Mix.jpg,Food Cupboard,Food Cupboard>Cooking Sauces & Kits>Packet Sauces>Sauce Mixes,Yes,https://www.ocado.com/products/21228011,28
Doritos Lightly Salted Tortilla Chips ,£ 1.25,£ 0.545 per 100g,https://www.ocado.com/productImages/444/44467011_0_640x640.jpg,images/Doritos Lightly Salted Tortilla Chips .jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Tortilla Chips",Yes,https://www.ocado.com/products/44467011,18
Walkers Classic Variety Crisps 25g x,£ 2.0,£ 0.1668 each,https://www.ocado.com/productImages/444/44470011_0_640x640.jpg,images/Walkers Classic Variety Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Assorted Flavours",Yes,https://www.ocado.com/products/44470011,6
Barilla Fusilli,£ 1.5,£ 0.3 per 100g,https://www.ocado.com/productImages/301/301670011_0_640x640.jpg,images/Barilla Fusilli.jpg,Food Cupboard,"Food Cupboard>Rice, Pasta & Pulses>Pasta>Fusilli & Spirals",Yes,https://www.ocado.com/products/301670011,27
Walkers Salt & Vinegar Crisps 25g x,£ 1.5,£ 0.25 each,https://www.ocado.com/productImages/103/10379011_0_640x640.jpg,images/Walkers Salt & Vinegar Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/10379011,7
Bendicks Mint Collection,£ 7.0,£ 1.7537 per 100g,https://www.ocado.com/productImages/981/98165011_0_640x640.jpg,images/Bendicks Mint Collection.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Free From>Palm Oil Free>Treats>Chocolate",Yes,https://www.ocado.com/products/98165011,24
Tilda Microwave Wholegrain Basmati Rice                        ,£ 1.65,£ 0.66 per 100g,https://www.ocado.com/productImages/363/36387011_0_640x640.jpg,images/Tilda Microwave Wholegrain Basmati Rice                        .jpg,Food Cupboard,"Food Cupboard>Rice, Pasta & Pulses>Heat to Eat>Cooked Rice>Plain",Yes,https://www.ocado.com/products/36387011,51
Barilla Spaghetti,£ 1.2,£ 0.24 per 100g,https://www.ocado.com/productImages/301/301674011_0_640x640.jpg,images/Barilla Spaghetti.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>World Foods>Italian>Pasta & Sauce>Dry Pasta",Yes,https://www.ocado.com/products/301674011,53
Heinz Beanz Snap Pot,£ 2.0,£ 0.2504 per 100g,https://www.ocado.com/productImages/395/39528011_0_640x640.jpg,images/Heinz Beanz Snap Pot.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Vegetarian & Vegan>Vegan>Food Cupboard",Yes,https://www.ocado.com/products/39528011,24
Taylors Lazy Sunday Ground Coffee,£ 3.75,£ 1.65 per 100g,https://www.ocado.com/productImages/202/20257011_0_640x640.jpg,images/Taylors Lazy Sunday Ground Coffee.jpg,Food Cupboard,"Food Cupboard>Tea, Coffee & Hot Drinks>Coffee>Ground>All Coffee Makers",Yes,https://www.ocado.com/products/20257011,37
Bisto Turkey Gravy Granules,£ 1.5,£ 0.882 per 100g,https://www.ocado.com/productImages/269/269618011_0_640x640.jpg,images/Bisto Turkey Gravy Granules.jpg,Food Cupboard,Food Cupboard>Cooking Ingredients>Stocks & Gravies>Gravy>Granules & Powder,Yes,https://www.ocado.com/products/269618011,7
M&S Remarksable High Bake Water Biscuits,£ 1.0,£ 0.5 per 100g,https://www.ocado.com/productImages/505/505656011_0_640x640.jpg,images/M&S Remarksable High Bake Water Biscuits.jpg,Food Cupboard,"M&S at Ocado>Food Cupboard, Drinks & Bakery",Yes,https://www.ocado.com/products/505656011,8
Lindt Excellence 85% Cocoa Dark Chocolate,£ 2.0,£ 2.0 per 100g,https://www.ocado.com/productImages/125/12540011_0_640x640.jpg,images/Lindt Excellence 85% Cocoa Dark Chocolate.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Free From>Palm Oil Free>Treats>Chocolate",Yes,https://www.ocado.com/products/12540011,24
Doritos Cool Original Tortilla Chips,£ 1.25,£ 0.545 per 100g,https://www.ocado.com/productImages/452/452052011_0_640x640.jpg,images/Doritos Cool Original Tortilla Chips.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Free From>Palm Oil Free>Treats>Snacks",Yes,https://www.ocado.com/products/452052011,39
Jacob's Mini Cheddars 25g x,£ 1.99,£ 0.1242 each,https://www.ocado.com/productImages/279/279906011_0_640x640.jpg,images/Jacob's Mini Cheddars 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/279906011,13
M&S Remarksable Italian Torinesi Breadsticks,£ 0.95,£ 0.76 per 100g,https://www.ocado.com/productImages/515/515215011_0_640x640.jpg,images/M&S Remarksable Italian Torinesi Breadsticks.jpg,Food Cupboard,"Occasions & Entertaining>Entertain By Ocado>Festive Celebrations>Nibbles, Dips & Sides",Yes,https://www.ocado.com/products/515215011,11
Doritos Chilli Heatwave Tortilla Chips,£ 1.99,£ 1.11 per 100g,https://www.ocado.com/productImages/444/44465011_0_640x640.jpg,images/Doritos Chilli Heatwave Tortilla Chips.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Tortilla Chips",Yes,https://www.ocado.com/products/44465011,18
Bahlsen Choco Leibniz Milk Biscuits,£ 1.49,£ 1.19 per 100g,https://www.ocado.com/productImages/114/11428011_0_640x640.jpg,images/Bahlsen Choco Leibniz Milk Biscuits.jpg,Food Cupboard,Food Cupboard>Biscuits>Chocolate Biscuits>Premium,Yes,https://www.ocado.com/products/11428011,32
Cadbury Dairy Milk,£ 1.5,£ 1.36 per 100g,https://www.ocado.com/productImages/290/290968011_0_640x640.jpg,images/Cadbury Dairy Milk.jpg,Food Cupboard,Food Cupboard>Chocolate & Sweets>Chocolate>Everyday Bars>Milk Chocolate,Yes,https://www.ocado.com/products/290968011,16
Heinz Cream of Tomato Soup,£ 3.0,£ 0.1248 per 100g,https://www.ocado.com/productImages/291/291186011_0_640x640.jpg,images/Heinz Cream of Tomato Soup.jpg,Food Cupboard,Food Cupboard>Tins & Cans>Soup>Tomato Soup,Yes,https://www.ocado.com/products/291186011,13
Schwartz Luxury Bread Sauce Mix,£ 0.85,£ 2.13 per 100g,https://www.ocado.com/productImages/430/43040011_0_640x640.jpg,images/Schwartz Luxury Bread Sauce Mix.jpg,Food Cupboard,Food Cupboard>Cooking Sauces & Kits>Packet Sauces>Sauce Mixes,Yes,https://www.ocado.com/products/43040011,12
Cadbury Dairy Milk,£ 1.0,£ 0.6933 per 100g,https://www.ocado.com/productImages/313/313889011_0_640x640.jpg,images/Cadbury Dairy Milk.jpg,Food Cupboard,Food Cupboard>Chocolate & Sweets>Chocolate>Multipacks,Yes,https://www.ocado.com/products/313889011,20
Snack a Jacks Salt & Vinegar Rice Cakes,£ 1.0,£ 1.1361 per 100g,https://www.ocado.com/productImages/397/39722011_0_640x640.jpg,images/Snack a Jacks Salt & Vinegar Rice Cakes.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Low Fat",Yes,https://www.ocado.com/products/39722011,25
Yorkshire Tea Teabags,£ 4.0,£ 0.0252 each,https://www.ocado.com/productImages/124/12476011_0_640x640.jpg,images/Yorkshire Tea Teabags.jpg,Food Cupboard,"Food Cupboard>Tea, Coffee & Hot Drinks>Tea>Everyday",Yes,https://www.ocado.com/products/12476011,23
Kettle Chips Sour Cream & Onion,£ 1.99,£ 1.33 per 100g,https://www.ocado.com/productImages/382/38220011_0_640x640.jpg,images/Kettle Chips Sour Cream & Onion.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Free From>Palm Oil Free>Treats>Snacks",Yes,https://www.ocado.com/products/38220011,17
Gran Luchito Lightly Salted Gluten Free Tortilla Chips,£ 2.5,£ 1.47 per 100g,https://www.ocado.com/productImages/408/408686011_0_640x640.jpg,images/Gran Luchito Lightly Salted Gluten Free Tortilla Chips.jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>Free From>Gluten Free>Snacks",Yes,https://www.ocado.com/products/408686011,77
Kettle Chips Sweet Chilli & Sour Cream,£ 1.99,£ 1.33 per 100g,https://www.ocado.com/productImages/382/38216011_0_640x640.jpg,images/Kettle Chips Sweet Chilli & Sour Cream.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Crisps for Sharing>Big Bags",Yes,https://www.ocado.com/products/38216011,40
Menier Dark Chocolate,£ 1.0,£ 1.0 per 100g,https://www.ocado.com/productImages/108/10805011_0_640x640.jpg,images/Menier Dark Chocolate.jpg,Food Cupboard,Food Cupboard>Sugar & Home Baking>Cooking Chocolate & Cacao>Cooking Chocolate,Yes,https://www.ocado.com/products/10805011,40
Hellmann's Real Squeezy Mayonnaise ,£ 2.0,£ 0.2667 per 100ml,https://www.ocado.com/productImages/561/56134011_0_640x640.jpg,images/Hellmann's Real Squeezy Mayonnaise .jpg,Food Cupboard,Food Cupboard>Condiments & Dressings>Condiments>Mayonnaise>Original Mayonnaise,Yes,https://www.ocado.com/products/56134011,71
M&S Harry Potter Bubbly Frog Chocolate,£ 0.5,£ 2.175 per 100g,https://www.ocado.com/productImages/531/531991011_0_640x640.jpg,images/M&S Harry Potter Bubbly Frog Chocolate.jpg,Food Cupboard,Christmas Clearance>Sweets & Chocolate,Yes,https://www.ocado.com/products/531991011,5
Rowse Blossom Pure & Natural Squeezable Honey,£ 2.0,£ 0.5881 per 100g,https://www.ocado.com/productImages/396/39614011_0_640x640.jpg,images/Rowse Blossom Pure & Natural Squeezable Honey.jpg,Food Cupboard,Food Cupboard>Brands We Love>Home Baking>Spreads & Preserves,Yes,https://www.ocado.com/products/39614011,17
Walkers Ready Salted Crisps 25g x,£ 1.5,£ 0.25 each,https://www.ocado.com/productImages/103/10397011_0_640x640.jpg,images/Walkers Ready Salted Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/10397011,16
Pipers Anglesey Sea Salt Crisps,£ 1.5,£ 1.0 per 100g,https://www.ocado.com/productImages/467/467842011_0_640x640.jpg,images/Pipers Anglesey Sea Salt Crisps.jpg,Food Cupboard,"Occasions & Entertaining>Entertain By Ocado>Shop By Category>Nibbles, Dips & Sides",Yes,https://www.ocado.com/products/467842011,79
Walkers Wotsits Really Cheesy Snacks 16.5g x,£ 1.5,£ 0.25 each,https://www.ocado.com/productImages/103/10367011_0_640x640.jpg,images/Walkers Wotsits Really Cheesy Snacks 16.5g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/10367011,18
Peter's Yard Original Sourdough Crackers,£ 1.91,£ 1.8221 per 100g,https://www.ocado.com/productImages/782/78275011_0_640x640.jpg,images/Peter's Yard Original Sourdough Crackers.jpg,Food Cupboard,Food Cupboard>Crackers & Crispbreads>Biscuits for Cheese,Yes,https://www.ocado.com/products/78275011,86
M&S Percy Pig Sweetie Jar,£ 10.0,£ 10.0 per kg,https://www.ocado.com/productImages/528/528205011_0_640x640.jpg,images/M&S Percy Pig Sweetie Jar.jpg,Food Cupboard,Christmas Clearance>Sweets & Chocolate,Yes,https://www.ocado.com/products/528205011,1
Jammie Dodgers,£ 0.5,£ 0.3572 per 100g,https://www.ocado.com/productImages/102/10225011_0_640x640.jpg,images/Jammie Dodgers.jpg,Food Cupboard,Food Cupboard>Biscuits>Bestsellers,Yes,https://www.ocado.com/products/10225011,45
McVitie's Victoria Selection Biscuit Large Assortment,£ 5.0,£ 0.605 per 100g,https://www.ocado.com/productImages/423/423090011_0_640x640.jpg,images/McVitie's Victoria Selection Biscuit Large Assortment.jpg,Food Cupboard,Big Night In>Movie Night In,Yes,https://www.ocado.com/products/423090011,8
Ambrosia Devon Custard Pots,£ 1.5,£ 0.3 per 100g,https://www.ocado.com/productImages/289/28942011_0_640x640.jpg,images/Ambrosia Devon Custard Pots.jpg,Food Cupboard,Food Cupboard>Desserts & Toppings>Custard & Condensed Milk>Ready Made Custard,Yes,https://www.ocado.com/products/28942011,14
Cadbury Dairy Milk Giant Buttons,£ 2.0,£ 0.832 per 100g,https://www.ocado.com/productImages/423/423078011_0_640x640.jpg,images/Cadbury Dairy Milk Giant Buttons.jpg,Food Cupboard,Food Cupboard>Chocolate & Sweets>Chocolate>Sharing Pouches,Yes,https://www.ocado.com/products/423078011,8
Doritos Mild Salsa Dip,£ 1.25,£ 0.4165 per 100g,https://www.ocado.com/productImages/397/39710011_0_640x640.jpg,images/Doritos Mild Salsa Dip.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Dips",Yes,https://www.ocado.com/products/39710011,18
Maille Dijon Original Mustard ,£ 1.5,£ 0.698 per 100g,https://www.ocado.com/productImages/571/57189011_0_640x640.jpg,images/Maille Dijon Original Mustard .jpg,Food Cupboard,"Dietary, Lifestyle & World Foods>World Foods>French>Food Cupboard",Yes,https://www.ocado.com/products/57189011,28
Sensations Californian Honey & Salt Roasted Peanuts,£ 1.99,£ 1.37 per 100g,https://www.ocado.com/productImages/751/75108011_0_640x640.jpg,images/Sensations Californian Honey & Salt Roasted Peanuts.jpg,Food Cupboard,"New Year's Party>Crisps, Dips & Snacks",Yes,https://www.ocado.com/products/75108011,27
Walkers Prawn Cocktail Crisps 25g x,£ 1.5,£ 0.25 each,https://www.ocado.com/productImages/189/18929011_0_640x640.jpg,images/Walkers Prawn Cocktail Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/18929011,10
Walkers Ready Salted Crisps 25g x,£ 2.0,£ 0.167 each,https://www.ocado.com/productImages/444/44482011_0_640x640.jpg,images/Walkers Ready Salted Crisps 25g x.jpg,Food Cupboard,"Food Cupboard>Crisps, Snacks & Nuts>Crisps & Popcorn>Multipack Crisps>Single Flavour",Yes,https://www.ocado.com/products/44482011,9
Carr's Biscuit Selection for Cheese,£ 4.0,£ 0.8 per 100g,https://www.ocado.com/productImages/322/32299011_0_640x640.jpg,images/Carr's Biscuit Selection for Cheese.jpg,Food Cupboard,Food Cupboard>Crackers & Crispbreads>Crackers,Yes,https://www.ocado.com/products/32299011,2
